method,b,R,P,U,dominated_by_pin_pareto,points,dominated_points,minimum_dominance_margin
linear,3.9795,0.767355509,0.08926045200000002,0.838417024,True,,,
linear,3.98025,0.7673756855,0.089240094,0.838416328,True,,,
linear,3.981,0.767395862,0.08921973600000001,0.838415632,True,,,
linear,3.98175,0.7674160385,0.08919937800000001,0.8384149359999999,True,,,
linear,3.9825,0.767436215,0.08917902000000001,0.83841424,True,,,
linear,3.98325,0.7674563915,0.089158662,0.838413544,True,,,
linear,3.984,0.767476568,0.089138304,0.8384128479999999,True,,,
linear,3.98475,0.7674967445,0.089117946,0.838412152,True,,,
linear,3.9855,0.767516921,0.089097588,0.838411456,True,,,
linear,3.98625,0.7675370975,0.08907723000000001,0.8384107599999999,True,,,
linear,3.987,0.767557274,0.08905687200000001,0.838410064,True,,,
linear,3.98775,0.7675774505,0.089036514,0.838409368,True,,,
linear,3.9885,0.767597627,0.089016156,0.838408672,True,,,
linear,3.98925,0.7676178035,0.088995798,0.8384079759999999,True,,,
linear,3.99,0.76763798,0.08897544,0.83840728,True,,,
linear,3.9907500000000002,0.7676581565,0.08895508199999999,0.838406584,True,,,
linear,3.9915000000000003,0.767678333,0.08893472399999999,0.8384058879999999,True,,,
linear,3.99225,0.7676985095,0.08891436600000001,0.838405192,True,,,
linear,3.993,0.767718686,0.08889400800000001,0.838404496,True,,,
linear,3.99375,0.7677388625,0.08887365000000001,0.8384038,True,,,
linear,3.9945,0.767759039,0.088853292,0.838403104,True,,,
linear,3.99525,0.7677792155000001,0.088832934,0.838402408,True,,,
linear,3.996,0.767799392,0.088812576,0.838401712,True,,,
linear,3.99675,0.7678195685,0.088792218,0.8384010159999999,True,,,
linear,3.9975,0.767839745,0.08877186000000001,0.83840032,True,,,
linear,3.99825,0.7678599215,0.08875150200000001,0.838399624,True,,,
linear,3.999,0.767880098,0.088731144,0.8383989279999999,True,,,
linear,3.99975,0.7679002745,0.088710786,0.838398232,True,,,
linear,4.0005,0.767909221,0.08869428100000001,0.838404236,True,,,
linear,4.00125,0.7679125525,0.08867970250000001,0.8384135899999999,True,,,
linear,4.002,0.767915884,0.08866512400000001,0.838422944,True,,,
linear,4.00275,0.7679192155,0.08865054550000001,0.838432298,True,,,
linear,4.0035,0.767922547,0.08863596700000001,0.838441652,True,,,
linear,4.00425,0.7679258785,0.08862138850000001,0.838451006,True,,,
linear,4.005,0.76792921,0.08860681000000001,0.83846036,True,,,
linear,4.00575,0.7679325415,0.08859223150000001,0.8384697139999999,True,,,
linear,4.0065,0.767935873,0.088577653,0.8384790679999999,True,,,
linear,4.00725,0.7679392045,0.0885630745,0.838488422,True,,,
linear,4.008,0.767942536,0.088548496,0.838497776,True,,,
linear,4.00875,0.7679458675,0.0885339175,0.83850713,True,,,
linear,4.0095,0.767949199,0.088519339,0.838516484,True,,,
linear,4.01025,0.7679525305,0.0885047605,0.838525838,True,,,
linear,4.011,0.767955862,0.088490182,0.8385351919999999,True,,,
linear,4.01175,0.7679591935,0.0884756035,0.838544546,True,,,
linear,4.0125,0.7679625250000001,0.088461025,0.8385539,True,,,
linear,4.01325,0.7679658565,0.0884464465,0.838563254,True,,,
linear,4.014,0.767969188,0.088431868,0.838572608,True,,,
linear,4.01475,0.7679725195,0.0884172895,0.838581962,True,,,
linear,4.0155,0.767975851,0.088402711,0.838591316,True,,,
linear,4.01625,0.7679791825,0.0883881325,0.8386006699999999,True,,,
linear,4.017,0.7679825140000001,0.08837355399999999,0.838610024,True,,,
linear,4.0177499999999995,0.7679858455,0.08835897550000002,0.838619378,True,,,
linear,4.0184999999999995,0.767989177,0.08834439700000002,0.838628732,True,,,
linear,4.0192499999999995,0.7679925085,0.08832981850000002,0.838638086,True,,,
linear,4.02,0.76799584,0.08831524000000002,0.83864744,True,,,
linear,4.02075,0.7679991715,0.08830066150000002,0.8386567939999999,True,,,
linear,4.0215,0.7680025030000001,0.08828608300000002,0.838666148,True,,,
linear,4.02225,0.7680058345,0.08827150450000001,0.838675502,True,,,
linear,4.023,0.768009166,0.08825692600000001,0.838684856,True,,,
linear,4.02375,0.7680124975,0.08824234750000001,0.83869421,True,,,
linear,4.0245,0.768015829,0.08822776900000001,0.838703564,True,,,
linear,4.02525,0.7680191605,0.08821319050000001,0.838712918,True,,,
linear,4.026,0.7680224920000001,0.08819861200000001,0.8387222719999999,True,,,
linear,4.02675,0.7680258235,0.08818403350000001,0.838731626,True,,,
linear,4.0275,0.768029155,0.08816945500000001,0.83874098,True,,,
linear,4.02825,0.7680324865,0.0881548765,0.838750334,True,,,
linear,4.029,0.768035818,0.088140298,0.838759688,True,,,
linear,4.02975,0.7680391495,0.0881257195,0.838769042,True,,,
linear,4.0305,0.768042481,0.088111141,0.8387783959999999,True,,,
linear,4.03125,0.7680458125,0.0880965625,0.8387877499999999,True,,,
linear,4.032,0.768049144,0.088081984,0.838797104,True,,,
linear,4.03275,0.7680524755,0.0880674055,0.838806458,True,,,
linear,4.0335,0.768055807,0.088052827,0.838815812,True,,,
linear,4.03425,0.7680591385,0.0880382485,0.838825166,True,,,
linear,4.035,0.76806247,0.08802367,0.83883452,True,,,
linear,4.03575,0.7680658015,0.0880090915,0.8388438739999999,True,,,
linear,4.0365,0.768069133,0.087994513,0.838853228,True,,,
linear,4.03725,0.7680724645,0.0879799345,0.838862582,True,,,
linear,4.038,0.768075796,0.087965356,0.838871936,True,,,
linear,4.03875,0.7680791275,0.0879507775,0.83888129,True,,,
linear,4.0395,0.768082459,0.08793619899999999,0.838890644,True,,,
linear,4.04025,0.7680857905,0.08792162049999999,0.838899998,True,,,
linear,4.041,0.768089122,0.08790704199999999,0.8389093519999999,True,,,
linear,4.04175,0.7680924535,0.0878924635,0.838918706,True,,,
linear,4.0425,0.768095785,0.087877885,0.83892806,True,,,
linear,4.0432500000000005,0.7680991165,0.0878633065,0.838937414,True,,,
linear,4.0440000000000005,0.768102448,0.087848728,0.838946768,True,,,
linear,4.0447500000000005,0.7681057795,0.0878341495,0.838956122,True,,,
linear,4.0455000000000005,0.768109111,0.087819571,0.8389654759999999,True,,,
linear,4.046250000000001,0.7681124425,0.0878049925,0.83897483,True,,,
linear,4.047,0.768115774,0.08779041400000001,0.838984184,True,,,
linear,4.04775,0.7681191055,0.08777583550000001,0.838993538,True,,,
linear,4.0485,0.768122437,0.08776125700000001,0.839002892,True,,,
linear,4.04925,0.7681257685,0.08774667850000001,0.839012246,True,,,
linear,4.05,0.7681291,0.08773210000000001,0.8390215999999999,True,,,
linear,4.05075,0.7681324315,0.0877175215,0.8390309539999999,True,,,
linear,4.0515,0.768135763,0.087702943,0.839040308,True,,,
linear,4.05225,0.7681390945000001,0.0876883645,0.839049662,True,,,
linear,4.053,0.768142426,0.087673786,0.839059016,True,,,
linear,4.05375,0.7681457575,0.0876592075,0.83906837,True,,,
linear,4.0545,0.768149089,0.087644629,0.839077724,True,,,
linear,4.05525,0.7681524205,0.0876300505,0.8390870779999999,True,,,
linear,4.056,0.768155752,0.087615472,0.839096432,True,,,
linear,4.05675,0.7681590835000001,0.0876008935,0.839105786,True,,,
linear,4.0575,0.768162415,0.087586315,0.83911514,True,,,
linear,4.05825,0.7681657465,0.0875717365,0.839124494,True,,,
linear,4.059,0.768169078,0.087557158,0.839133848,True,,,
linear,4.05975,0.7681724095,0.0875425795,0.839143202,True,,,
linear,4.0605,0.768175741,0.087528001,0.8391525559999999,True,,,
linear,4.06125,0.7681790725000001,0.0875134225,0.83916191,True,,,
linear,4.062,0.768182404,0.08749884399999999,0.839171264,True,,,
linear,4.06275,0.7681857355,0.0874842655,0.839180618,True,,,
linear,4.0635,0.768189067,0.087469687,0.839189972,True,,,
linear,4.0642499999999995,0.7681923985,0.08745510850000002,0.839199326,True,,,
linear,4.0649999999999995,0.76819573,0.08744053000000002,0.8392086799999999,True,,,
linear,4.0657499999999995,0.7681990615000001,0.08742595150000002,0.839218034,True,,,
linear,4.0665,0.768202393,0.08741137300000001,0.839227388,True,,,
linear,4.06725,0.7682057245,0.08739679450000001,0.839236742,True,,,
linear,4.068,0.768209056,0.08738221600000001,0.839246096,True,,,
linear,4.06875,0.7682123875,0.08736763750000001,0.83925545,True,,,
linear,4.0695,0.768215719,0.08735305900000001,0.8392648039999999,True,,,
linear,4.07025,0.7682190505000001,0.08733848050000001,0.8392741579999999,True,,,
linear,4.071,0.768222382,0.08732390200000001,0.839283512,True,,,
linear,4.07175,0.7682257135,0.08730932350000001,0.839292866,True,,,
linear,4.0725,0.768229045,0.087294745,0.83930222,True,,,
linear,4.07325,0.7682323765,0.0872801665,0.839311574,True,,,
linear,4.074,0.768235708,0.087265588,0.839320928,True,,,
linear,4.07475,0.7682390395,0.0872510095,0.8393302819999999,True,,,
linear,4.0755,0.768242371,0.087236431,0.839339636,True,,,
linear,4.07625,0.7682457025,0.0872218525,0.83934899,True,,,
linear,4.077,0.768249034,0.087207274,0.839358344,True,,,
linear,4.07775,0.7682523655,0.0871926955,0.839367698,True,,,
linear,4.0785,0.768255697,0.087178117,0.839377052,True,,,
linear,4.07925,0.7682590285,0.0871635385,0.839386406,True,,,
linear,4.08,0.76826236,0.08714896,0.8393957599999999,True,,,
linear,4.08075,0.7682656915,0.0871343815,0.839405114,True,,,
linear,4.0815,0.768269023,0.087119803,0.839414468,True,,,
linear,4.08225,0.7682723545,0.0871052245,0.839423822,True,,,
linear,4.083,0.768275686,0.087090646,0.839433176,True,,,
linear,4.08375,0.7682790175,0.0870760675,0.83944253,True,,,
linear,4.0845,0.768282349,0.087061489,0.839451884,True,,,
linear,4.08525,0.7682856805,0.0870469105,0.8394612379999999,True,,,
linear,4.086,0.768289012,0.087032332,0.839470592,True,,,
linear,4.08675,0.7682923435,0.0870177535,0.839479946,True,,,
linear,4.0875,0.7682956750000001,0.087003175,0.8394893,True,,,
linear,4.08825,0.7682990065,0.0869885965,0.839498654,True,,,
linear,4.089,0.768302338,0.086974018,0.839508008,True,,,
linear,4.08975,0.7683056695,0.0869594395,0.8395173619999999,True,,,
linear,4.0905000000000005,0.768309001,0.086944861,0.839526716,True,,,
linear,4.0912500000000005,0.7683123325,0.0869302825,0.83953607,True,,,
linear,4.0920000000000005,0.7683156640000001,0.086915704,0.839545424,True,,,
linear,4.0927500000000006,0.7683189955,0.0869011255,0.839554778,True,,,
linear,4.0935,0.768322327,0.08688654700000001,0.839564132,True,,,
linear,4.09425,0.7683256585,0.08687196850000001,0.8395734859999999,True,,,
linear,4.095,0.76832899,0.08685739,0.8395828399999999,True,,,
linear,4.09575,0.7683323215,0.0868428115,0.839592194,True,,,
linear,4.0965,0.7683356530000001,0.086828233,0.839601548,True,,,
linear,4.09725,0.7683389845,0.0868136545,0.839610902,True,,,
linear,4.098,0.768342316,0.086799076,0.839620256,True,,,
linear,4.09875,0.7683456475,0.0867844975,0.83962961,True,,,
linear,4.0995,0.768348979,0.086769919,0.8396389639999999,True,,,
linear,4.10025,0.7683523105,0.0867553405,0.839648318,True,,,
linear,4.101,0.7683556420000001,0.086740762,0.839657672,True,,,
linear,4.10175,0.7683589735,0.0867261835,0.839667026,True,,,
linear,4.1025,0.768362305,0.086711605,0.83967638,True,,,
linear,4.10325,0.7683656365,0.0866970265,0.839685734,True,,,
linear,4.104,0.768368968,0.086682448,0.839695088,True,,,
linear,4.10475,0.7683722995,0.08666786950000001,0.8397044419999999,True,,,
linear,4.1055,0.7683756310000001,0.08665329100000001,0.839713796,True,,,
linear,4.10625,0.7683789625,0.0866387125,0.83972315,True,,,
linear,4.107,0.768382294,0.086624134,0.839732504,True,,,
linear,4.10775,0.7683856255,0.0866095555,0.839741858,True,,,
linear,4.1085,0.768388957,0.086594977,0.839751212,True,,,
linear,4.10925,0.7683922885,0.0865803985,0.8397605659999999,True,,,
linear,4.11,0.7683956200000001,0.08656582,0.83976992,True,,,
linear,4.11075,0.7683989515,0.0865512415,0.839779274,True,,,
linear,4.1114999999999995,0.768402283,0.08653666300000001,0.839788628,True,,,
linear,4.1122499999999995,0.7684056145,0.08652208450000001,0.839797982,True,,,
linear,4.1129999999999995,0.768408946,0.08650750600000001,0.839807336,True,,,
linear,4.11375,0.7684122775,0.08649292750000001,0.8398166899999999,True,,,
linear,4.1145,0.768415609,0.08647834900000001,0.8398260439999999,True,,,
linear,4.11525,0.7684189405,0.08646377050000001,0.839835398,True,,,
linear,4.116,0.768422272,0.08644919200000001,0.839844752,True,,,
linear,4.11675,0.7684256035,0.08643461350000001,0.839854106,True,,,
linear,4.1175,0.768428935,0.086420035,0.83986346,True,,,
linear,4.11825,0.7684322665,0.0864054565,0.839872814,True,,,
linear,4.119,0.768435598,0.086390878,0.8398821679999999,True,,,
linear,4.11975,0.7684389295,0.0863762995,0.839891522,True,,,
linear,4.1205,0.768442261,0.086361721,0.839900876,True,,,
linear,4.12125,0.7684455925,0.0863471425,0.83991023,True,,,
linear,4.122,0.768448924,0.086332564,0.839919584,True,,,
linear,4.12275,0.7684522555,0.0863179855,0.839928938,True,,,
linear,4.1235,0.768455587,0.086303407,0.839938292,True,,,
linear,4.12425,0.7684589185,0.0862888285,0.8399476459999999,True,,,
linear,4.125,0.76846225,0.08627425,0.839957,True,,,
linear,4.12575,0.7684655815,0.08625967150000001,0.839966354,True,,,
linear,4.1265,0.768468913,0.08624509300000001,0.839975708,True,,,
linear,4.12725,0.7684722445000001,0.08623051450000001,0.839985062,True,,,
linear,4.128,0.768475576,0.086215936,0.839994416,True,,,
linear,4.12875,0.7684789075,0.0862013575,0.84000377,True,,,
linear,4.1295,0.768482239,0.086186779,0.8400131239999999,True,,,
linear,4.13025,0.7684855705,0.0861722005,0.840022478,True,,,
linear,4.131,0.768488902,0.086157622,0.840031832,True,,,
linear,4.13175,0.7684922335000001,0.0861430435,0.840041186,True,,,
linear,4.1325,0.768495565,0.086128465,0.84005054,True,,,
linear,4.13325,0.7684988965,0.0861138865,0.840059894,True,,,
linear,4.134,0.768502228,0.086099308,0.8400692479999999,True,,,
linear,4.13475,0.7685055595,0.0860847295,0.840078602,True,,,
linear,4.1355,0.768508891,0.086070151,0.840087956,True,,,
linear,4.13625,0.7685122225000001,0.0860555725,0.84009731,True,,,
linear,4.1370000000000005,0.768515554,0.086040994,0.840106664,True,,,
linear,4.1377500000000005,0.7685188855,0.0860264155,0.840116018,True,,,
linear,4.1385000000000005,0.768522217,0.086011837,0.840125372,True,,,
linear,4.1392500000000005,0.7685255485,0.08599725849999999,0.8401347259999999,True,,,
linear,4.140000000000001,0.76852888,0.08598267999999999,0.84014408,True,,,
linear,4.14075,0.7685322115000001,0.0859681015,0.840153434,True,,,
linear,4.1415,0.768535543,0.085953523,0.840162788,True,,,
linear,4.14225,0.7685388745,0.0859389445,0.840172142,True,,,
linear,4.143,0.768542206,0.085924366,0.840181496,True,,,
linear,4.14375,0.7685455375,0.0859097875,0.8401908499999999,True,,,
linear,4.1445,0.768548869,0.085895209,0.840200204,True,,,
linear,4.14525,0.7685522005000001,0.0858806305,0.840209558,True,,,
linear,4.146,0.768555532,0.085866052,0.840218912,True,,,
linear,4.14675,0.7685588635,0.08585147350000001,0.840228266,True,,,
linear,4.1475,0.768562195,0.08583689500000001,0.84023762,True,,,
linear,4.14825,0.7685655265,0.08582231650000001,0.840246974,True,,,
linear,4.149,0.768568858,0.08580773800000001,0.8402563279999999,True,,,
linear,4.14975,0.7685721895000001,0.08579315950000001,0.840265682,True,,,
linear,4.1505,0.768575521,0.085778581,0.840275036,True,,,
linear,4.15125,0.7685788525,0.0857640025,0.84028439,True,,,
linear,4.152,0.768582184,0.085749424,0.840293744,True,,,
linear,4.15275,0.7685855155,0.0857348455,0.840303098,True,,,
linear,4.1535,0.768588847,0.085720267,0.8403124519999999,True,,,
linear,4.15425,0.7685921785000001,0.0857056885,0.840321806,True,,,
linear,4.155,0.76859551,0.08569111,0.84033116,True,,,
linear,4.15575,0.7685988415,0.0856765315,0.840340514,True,,,
linear,4.1565,0.768602173,0.085661953,0.840349868,True,,,
linear,4.15725,0.7686055045,0.0856473745,0.840359222,True,,,
linear,4.1579999999999995,0.768608836,0.08563279600000001,0.8403685759999999,True,,,
linear,4.1587499999999995,0.7686121675,0.08561821750000001,0.8403779299999999,True,,,
linear,4.1594999999999995,0.768615499,0.08560363900000001,0.840387284,True,,,
linear,4.16025,0.7686188305,0.08558906050000001,0.840396638,True,,,
linear,4.161,0.768622162,0.08557448200000001,0.840405992,True,,,
linear,4.16175,0.7686254935,0.0855599035,0.840415346,True,,,
linear,4.1625,0.768628825,0.085545325,0.8404247,True,,,
linear,4.16325,0.7686321565,0.0855307465,0.8404340539999999,True,,,
linear,4.164,0.768635488,0.085516168,0.840443408,True,,,
linear,4.16475,0.7686388195,0.0855015895,0.840452762,True,,,
linear,4.1655,0.768642151,0.085487011,0.840462116,True,,,
linear,4.16625,0.7686454825,0.0854724325,0.84047147,True,,,
linear,4.167,0.7686488140000001,0.085457854,0.840480824,True,,,
linear,4.16775,0.7686521455,0.08544327550000001,0.840490178,True,,,
linear,4.1685,0.768655477,0.08542869700000001,0.8404995319999999,True,,,
linear,4.16925,0.7686588085,0.08541411850000001,0.840508886,True,,,
linear,4.17,0.76866214,0.08539954000000001,0.84051824,True,,,
linear,4.17075,0.7686654715,0.08538496150000001,0.840527594,True,,,
linear,4.1715,0.7686688030000001,0.08537038300000001,0.840536948,True,,,
linear,4.17225,0.7686721345,0.08535580450000001,0.840546302,True,,,
linear,4.173,0.768675466,0.085341226,0.8405556559999999,True,,,
linear,4.17375,0.7686787975,0.0853266475,0.84056501,True,,,
linear,4.1745,0.768682129,0.085312069,0.840574364,True,,,
linear,4.17525,0.7686854605,0.0852974905,0.840583718,True,,,
linear,4.176,0.7686887920000001,0.085282912,0.840593072,True,,,
linear,4.17675,0.7686921235,0.0852683335,0.840602426,True,,,
linear,4.1775,0.768695455,0.085253755,0.84061178,True,,,
linear,4.17825,0.7686987865,0.0852391765,0.8406211339999999,True,,,
linear,4.179,0.768702118,0.085224598,0.840630488,True,,,
linear,4.17975,0.7687054495,0.0852100195,0.840639842,True,,,
linear,4.1805,0.7687087810000001,0.085195441,0.840649196,True,,,
linear,4.18125,0.7687121125,0.0851808625,0.84065855,True,,,
linear,4.182,0.768715444,0.085166284,0.840667904,True,,,
linear,4.18275,0.7687187755,0.0851517055,0.840677258,True,,,
linear,4.1835,0.768722107,0.08513712699999999,0.8406866119999999,True,,,
linear,4.1842500000000005,0.7687254385,0.08512254849999999,0.840695966,True,,,
linear,4.1850000000000005,0.7687287700000001,0.08510796999999999,0.84070532,True,,,
linear,4.1857500000000005,0.7687321015,0.08509339149999999,0.840714674,True,,,
linear,4.1865000000000006,0.768735433,0.08507881299999999,0.840724028,True,,,
linear,4.18725,0.7687387645,0.0850642345,0.840733382,True,,,
linear,4.188,0.768742096,0.08504965600000002,0.8407427359999999,True,,,
linear,4.18875,0.7687454275,0.08503507750000001,0.84075209,True,,,
linear,4.1895,0.7687487590000001,0.08502049900000001,0.840761444,True,,,
linear,4.19025,0.7687520905,0.08500592050000001,0.840770798,True,,,
